district_id,district_name,state,enrollment,instructional_staff,year,data_source,daily_instructional_minutes,lct_minutes,lct_hours,student_teacher_ratio,lct_percentile,lct_category
403960,Isaac Elementary District (4259),AZ,4826.0,303.94,2023-24,nces_ccd,360,22.67,0.38,15.9,30.9,Moderate (20-25 min)
403990,J O Combs Unified School District (4445),AZ,4052.0,208.24,2023-24,nces_ccd,360,18.5,0.31,19.5,14.8,Low (15-20 min)
404010,Joseph City Unified District (4388),AZ,440.0,41.07,2023-24,nces_ccd,360,33.6,0.56,10.7,80.0,Very High (>30 min)
404060,Kayenta Unified School District #27 (4396),AZ,1611.0,115.0,2023-24,nces_ccd,360,25.7,0.43,14.0,46.8,High (25-30 min)
404170,Kirkland Elementary District (4480),AZ,70.0,17.5,2023-24,nces_ccd,360,90.0,1.5,4.0,98.7,Very High (>30 min)
404230,Kyrene Elementary District (4267),AZ,13800.0,871.0,2023-24,nces_ccd,360,22.72,0.38,15.8,31.2,Moderate (20-25 min)
404280,Lake Havasu Unified District (4368),AZ,5205.0,254.25,2023-24,nces_ccd,360,17.59,0.29,20.5,12.5,Low (15-20 min)
404290,Laveen Elementary District (4276),AZ,7954.0,458.27,2023-24,nces_ccd,360,20.74,0.35,17.4,22.3,Moderate (20-25 min)
404320,Liberty Elementary District (4266),AZ,4444.0,239.0,2023-24,nces_ccd,360,19.36,0.32,18.6,17.5,Low (15-20 min)
404380,Litchfield Elementary District (4281),AZ,10734.0,555.5,2023-24,nces_ccd,360,18.63,0.31,19.3,15.2,Low (15-20 min)
404410,Littlefield Unified District (4374),AZ,348.0,25.0,2023-24,nces_ccd,360,25.86,0.43,13.9,47.6,High (25-30 min)
404440,Littleton Elementary District (4278),AZ,5940.0,319.75,2023-24,nces_ccd,360,19.38,0.32,18.6,17.5,Low (15-20 min)
404500,Madison Elementary District (4270),AZ,5874.0,278.7,2023-24,nces_ccd,360,17.08,0.28,21.1,11.4,Low (15-20 min)
404530,Maine Consolidated School District (4199),AZ,126.0,12.0,2023-24,nces_ccd,360,34.29,0.57,10.5,81.6,Very High (>30 min)
404570,Mammoth-San Manuel Unified District (4439),AZ,519.0,36.0,2023-24,nces_ccd,360,24.97,0.42,14.4,42.9,Moderate (20-25 min)
404630,Marana Unified District (4404),AZ,12872.0,794.68,2023-24,nces_ccd,360,22.23,0.37,16.2,28.8,Moderate (20-25 min)
404720,Maricopa Unified School District (4441),AZ,9225.0,502.8,2023-24,nces_ccd,360,19.62,0.33,18.3,18.4,Low (15-20 min)
404770,Altar Valley Elementary District (4418),AZ,537.0,27.0,2023-24,nces_ccd,360,18.1,0.3,19.9,13.9,Low (15-20 min)
404820,Mayer Unified School District (4473),AZ,526.0,42.0,2023-24,nces_ccd,360,28.75,0.48,12.5,62.5,High (25-30 min)
404920,McNeal Elementary District (4181),AZ,39.0,9.0,2023-24,nces_ccd,360,83.08,1.38,4.3,98.6,Very High (>30 min)
404970,Mesa Unified District (4235),AZ,57204.0,3282.88,2023-24,nces_ccd,360,20.66,0.34,17.4,22.1,Moderate (20-25 min)
405030,Miami Unified District (4211),AZ,927.0,51.5,2023-24,nces_ccd,360,20.0,0.33,18.0,19.7,Moderate (20-25 min)
405070,Mingus Union High School District (4488),AZ,1209.0,55.75,2023-24,nces_ccd,360,16.6,0.28,21.7,10.2,Low (15-20 min)
405100,Mobile Elementary District (4253),AZ,31.0,3.3,2023-24,nces_ccd,360,38.32,0.64,9.4,88.5,Very High (>30 min)
405190,Mohave Valley Elementary District (4379),AZ,1264.0,49.74,2023-24,nces_ccd,360,14.17,0.24,25.4,5.6,Very Low (<15 min)
405220,Mohawk Valley Elementary District (4503),AZ,155.0,10.0,2023-24,nces_ccd,360,23.23,0.39,15.5,33.7,Moderate (20-25 min)
405320,Morenci Unified District (4230),AZ,1552.0,145.88,2023-24,nces_ccd,360,33.84,0.56,10.6,80.6,Very High (>30 min)
405340,Morristown Elementary District (4251),AZ,143.0,10.5,2023-24,nces_ccd,360,26.43,0.44,13.6,50.7,High (25-30 min)
405400,Murphy Elementary District (4265),AZ,1117.0,41.0,2023-24,nces_ccd,360,13.21,0.22,27.2,4.8,Very Low (<15 min)
405430,Naco Elementary District (4176),AZ,273.0,18.0,2023-24,nces_ccd,360,23.74,0.4,15.2,36.2,Moderate (20-25 min)
405500,Navajo County Accommodation District #99 (4386),AZ,20.0,2.27,2023-24,nces_ccd,360,40.86,0.68,8.8,90.9,Very High (>30 min)
405530,Nogales Unified District (4457),AZ,5701.0,268.67,2023-24,nces_ccd,360,16.97,0.28,21.2,11.1,Low (15-20 min)
405640,Oracle Elementary District (4444),AZ,403.0,26.0,2023-24,nces_ccd,360,23.23,0.39,15.5,33.7,Moderate (20-25 min)
405670,Osborn Elementary District (4262),AZ,2425.0,128.75,2023-24,nces_ccd,360,19.11,0.32,18.8,16.7,Low (15-20 min)
405730,Owens School District No.6 (4373),AZ,12.0,1.8,2023-24,nces_ccd,360,54.0,0.9,6.7,96.3,Very High (>30 min)
405760,Tonto Basin Elementary District (4215),AZ,80.0,4.5,2023-24,nces_ccd,360,20.25,0.34,17.8,20.7,Moderate (20-25 min)
405820,Page Unified School District #8  (4196),AZ,2370.0,126.02,2023-24,nces_ccd,360,19.14,0.32,18.8,16.8,Low (15-20 min)
405850,Palo Verde Elementary District (4275),AZ,481.0,24.7,2023-24,nces_ccd,360,18.49,0.31,19.5,14.8,Low (15-20 min)
405880,Palominas Elementary School District 49 (4180),AZ,839.0,49.0,2023-24,nces_ccd,360,21.03,0.35,17.1,23.7,Moderate (20-25 min)
405930,Paradise Valley Unified District (4241),AZ,27034.0,1748.33,2023-24,nces_ccd,360,23.28,0.39,15.5,34.0,Moderate (20-25 min)
405980,Parker Unified School District (4510),AZ,1721.0,95.0,2023-24,nces_ccd,360,19.87,0.33,18.1,19.3,Low (15-20 min)
406000,Patagonia Elementary District (4460),AZ,114.0,9.51,2023-24,nces_ccd,360,30.03,0.5,12.0,67.8,Very High (>30 min)
406030,Patagonia Union High School District (4462),AZ,80.0,8.42,2023-24,nces_ccd,360,37.89,0.63,9.5,88.0,Very High (>30 min)
406070,Payson Unified District (4209),AZ,2283.0,129.87,2023-24,nces_ccd,360,20.48,0.34,17.6,21.4,Moderate (20-25 min)
406150,Pearce Elementary District (4186),AZ,132.0,7.0,2023-24,nces_ccd,360,19.09,0.32,18.9,16.6,Low (15-20 min)
406210,Pendergast Elementary District (4283),AZ,8251.0,414.6,2023-24,nces_ccd,360,18.09,0.3,19.9,13.8,Low (15-20 min)
406250,Peoria Unified School District (4237),AZ,35466.0,1871.48,2023-24,nces_ccd,360,19.0,0.32,19.0,16.4,Low (15-20 min)
406300,Phoenix Elementary District (4256),AZ,5034.0,344.09,2023-24,nces_ccd,360,24.61,0.41,14.6,40.9,Moderate (20-25 min)
406330,Phoenix Union High School District (4286),AZ,26753.0,1410.2,2023-24,nces_ccd,360,18.98,0.32,19.0,16.3,Low (15-20 min)
406360,Picacho Elementary District (4452),AZ,140.0,9.0,2023-24,nces_ccd,360,23.14,0.39,15.6,33.2,Moderate (20-25 min)
406440,Pima Unified District (4220),AZ,1080.0,75.0,2023-24,nces_ccd,360,25.0,0.42,14.4,43.1,High (25-30 min)
406510,Pine Strawberry Elementary District (4214),AZ,111.0,17.5,2023-24,nces_ccd,360,56.76,0.95,6.3,96.8,Very High (>30 min)
406580,Blue Ridge Unified School District No. 32 (4397),AZ,1677.0,106.15,2023-24,nces_ccd,360,22.79,0.38,15.8,31.6,Moderate (20-25 min)
406630,Pomerene Elementary District (4188),AZ,115.0,8.0,2023-24,nces_ccd,360,25.04,0.42,14.4,43.4,High (25-30 min)
406730,Prescott Unified District (4466),AZ,3887.0,209.85,2023-24,nces_ccd,360,19.44,0.32,18.5,17.8,Low (15-20 min)
406780,Quartzsite Elementary District (4511),AZ,159.0,7.0,2023-24,nces_ccd,360,15.85,0.26,22.7,8.4,Low (15-20 min)
406810,Queen Creek Unified District (4245),AZ,14503.0,724.58,2023-24,nces_ccd,360,17.99,0.3,20.0,13.5,Low (15-20 min)
406850,Ray Unified District (4438),AZ,349.0,23.5,2023-24,nces_ccd,360,24.24,0.4,14.9,38.9,Moderate (20-25 min)
406900,Red Rock Elementary District (4447),AZ,441.0,23.5,2023-24,nces_ccd,360,19.18,0.32,18.8,16.9,Low (15-20 min)
406960,San Carlos Unified District (4210),AZ,1410.0,96.5,2023-24,nces_ccd,360,24.64,0.41,14.6,41.1,Moderate (20-25 min)
407020,Riverside Elementary District (4257),AZ,813.0,42.0,2023-24,nces_ccd,360,18.6,0.31,19.4,15.1,Low (15-20 min)
407080,Roosevelt Elementary District (4279),AZ,7274.0,445.0,2023-24,nces_ccd,360,22.02,0.37,16.3,27.8,Moderate (20-25 min)
407130,Round Valley Unified District (4155),AZ,1287.0,67.02,2023-24,nces_ccd,360,18.75,0.31,19.2,15.6,Low (15-20 min)
407170,Saddle Mountain Unified School District (4254),AZ,3245.0,145.0,2023-24,nces_ccd,360,16.09,0.27,22.4,8.9,Low (15-20 min)
407200,Sacaton Elementary District (4449),AZ,538.0,36.0,2023-24,nces_ccd,360,24.09,0.4,14.9,38.1,Moderate (20-25 min)
407240,Safford Unified District (4218),AZ,2895.0,127.84,2023-24,nces_ccd,360,15.9,0.26,22.6,8.5,Low (15-20 min)
407300,Sahuarita Unified District (4411),AZ,6431.0,350.2,2023-24,nces_ccd,360,19.6,0.33,18.4,18.4,Low (15-20 min)
407380,San Fernando Elementary District (4414),AZ,17.0,0.0,2023-24,nces_ccd,360,0.0,0.0,inf,1.2,Unknown
407430,San Simon Unified District (4172),AZ,98.0,10.0,2023-24,nces_ccd,360,36.73,0.61,9.8,86.4,Very High (>30 min)
407500,Santa Cruz Elementary District (4459),AZ,176.0,13.1,2023-24,nces_ccd,360,26.8,0.45,13.4,52.7,High (25-30 min)
407520,Santa Cruz Valley Unified District (4458),AZ,3621.0,168.55,2023-24,nces_ccd,360,16.76,0.28,21.5,10.6,Low (15-20 min)
407530,Santa Cruz Valley Union High School District (4454),AZ,415.0,18.0,2023-24,nces_ccd,360,15.61,0.26,23.1,7.9,Low (15-20 min)
407570,Scottsdale Unified District (4240),AZ,20940.0,1298.09,2023-24,nces_ccd,360,22.32,0.37,16.1,29.2,Moderate (20-25 min)
407630,Seligman Unified District (4472),AZ,193.0,9.0,2023-24,nces_ccd,360,16.79,0.28,21.4,10.7,Low (15-20 min)
407680,Sentinel Elementary District (4250),AZ,34.0,4.0,2023-24,nces_ccd,360,42.35,0.71,8.5,92.0,Very High (>30 min)
407700,Show Low Unified District  (4393),AZ,2465.0,122.8,2023-24,nces_ccd,360,17.93,0.3,20.1,13.4,Low (15-20 min)
407750,Deer Valley Unified District (4246),AZ,32837.0,1927.24,2023-24,nces_ccd,360,21.13,0.35,17.0,24.1,Moderate (20-25 min)
407770,Skull Valley Elementary District (4478),AZ,41.0,0.0,2023-24,nces_ccd,360,0.0,0.0,inf,1.2,Unknown
407820,Snowflake Unified District (4391),AZ,2831.0,123.58,2023-24,nces_ccd,360,15.71,0.26,22.9,8.1,Low (15-20 min)
407860,Solomon Elementary District (4222),AZ,179.0,12.0,2023-24,nces_ccd,360,24.13,0.4,14.9,38.4,Moderate (20-25 min)
407890,Somerton Elementary District (4500),AZ,3004.0,165.0,2023-24,nces_ccd,360,19.77,0.33,18.2,19.0,Low (15-20 min)
407920,Sonoita Elementary District (4461),AZ,134.0,12.4,2023-24,nces_ccd,360,33.31,0.56,10.8,79.2,Very High (>30 min)
408020,St David Unified District (4173),AZ,436.0,30.15,2023-24,nces_ccd,360,24.89,0.41,14.5,42.5,Moderate (20-25 min)
408080,St Johns Unified District (4153),AZ,915.0,52.81,2023-24,nces_ccd,360,20.78,0.35,17.3,22.5,Moderate (20-25 min)
408130,Stanfield Elementary District (4451),AZ,383.0,23.0,2023-24,nces_ccd,360,21.62,0.36,16.7,26.0,Moderate (20-25 min)
408170,Sunnyside Unified District (4407),AZ,14144.0,725.82,2023-24,nces_ccd,360,18.47,0.31,19.5,14.7,Low (15-20 min)
408230,Superior Unified School District (4440),AZ,318.0,18.0,2023-24,nces_ccd,360,20.38,0.34,17.7,21.0,Moderate (20-25 min)
408280,Tanque Verde Unified District (4408),AZ,2211.0,134.81,2023-24,nces_ccd,360,21.95,0.37,16.4,27.5,Moderate (20-25 min)
408310,Tempe School District (4258),AZ,10293.0,732.64,2023-24,nces_ccd,360,25.62,0.43,14.0,46.4,High (25-30 min)
408340,Tempe Union High School District (4287),AZ,12002.0,600.0,2023-24,nces_ccd,360,18.0,0.3,20.0,13.6,Low (15-20 min)
408410,Thatcher Unified District (4219),AZ,1822.0,98.77,2023-24,nces_ccd,360,19.52,0.33,18.4,18.1,Low (15-20 min)
408430,Paloma School District (4255),AZ,115.0,9.0,2023-24,nces_ccd,360,28.17,0.47,12.8,59.6,High (25-30 min)
408460,Hillside Elementary District (4482),AZ,8.0,1.0,2023-24,nces_ccd,360,45.0,0.75,8.0,93.6,Very High (>30 min)
408490,Tolleson Elementary District (4264),AZ,2833.0,155.0,2023-24,nces_ccd,360,19.7,0.33,18.3,18.7,Low (15-20 min)
408520,Tolleson Union High School District (4288),AZ,13665.0,611.8,2023-24,nces_ccd,360,16.12,0.27,22.3,9.0,Low (15-20 min)
408550,Toltec School District (4450),AZ,1252.0,43.0,2023-24,nces_ccd,360,12.36,0.21,29.1,4.3,Very Low (<15 min)
408600,Tombstone Unified District (4168),AZ,876.0,53.25,2023-24,nces_ccd,360,21.88,0.36,16.5,27.2,Moderate (20-25 min)
408640,Topock Elementary District (4376),AZ,100.0,2.0,2023-24,nces_ccd,360,7.2,0.12,50.0,2.9,Very Low (<15 min)
408800,Tucson Unified District (4403),AZ,40929.0,2850.6,2023-24,nces_ccd,360,25.07,0.42,14.4,43.6,High (25-30 min)
408820,Union Elementary District (4277),AZ,1663.0,97.08,2023-24,nces_ccd,360,21.02,0.35,17.1,23.6,Moderate (20-25 min)
408850,Vail Unified District (4413),AZ,14831.0,819.8,2023-24,nces_ccd,360,19.9,0.33,18.1,19.4,Low (15-20 min)
408880,Valentine Elementary District (4380),AZ,89.0,0.0,2023-24,nces_ccd,360,0.0,0.0,inf,1.2,Unknown
